,0,1
3264,UVV,0.058741876914264
3265,V,0.006043184595593
3266,VAC,0.0034604294870720005
3267,VAL,
3268,VALU,0.027248776336465
3269,VAPO,0.0
3270,VAR,0.0
3271,VBFC,0.0
3272,VBIV,0.0
3273,VBTX,0.02313484179611
3274,VC,0.0
3275,VCEL,0.0
3276,VCRA,0.0
3277,VCTR,0.009539050968511001
3278,VCYT,0.0
3279,VEC,0.0
3280,VECO,0.0
3281,VEEV,0.0
3282,VER,0.049430158221580006
3283,VERI,0.0
3284,VERU,0.0
3285,VFC,0.023781726835911003
3286,VG,0.0
3287,VGR,0.055078462882721
3288,VHC,0.0
3289,VIA,
3290,VIAB,
3291,VIAV,0.0
3292,VICI,0.044020363834499004
3293,VICL,
3294,VICR,0.0
3295,VIRC,0.0
3296,VIRT,0.033789686283864
3297,VISI,
3298,VISL,0.0
3299,VIVO,0.0
3300,VKTX,0.0
3301,VLGEA,0.042873464263638
3302,VLO,0.053472487503300005
3303,VLY,0.035600915559113
3304,VMC,0.008240538084057001
3305,VMI,0.0077427768426200005
3306,VMW,0.0
3307,VNCE,0.0
3308,VNDA,0.0
3309,VNE,0.0
3310,VNO,0.059015899039107006
3311,VNRX,0.0
3312,VNTR,0.0
3313,VOXX,0.0
3314,VOYA,0.010226379593884
3315,VPG,0.0
3316,VRA,0.0
3317,VRAY,0.0
3318,VREX,0.0
3319,VRML,
3320,VRNS,0.0
3321,VRNT,0.0
3322,VRRM,0.0
3323,VRS,0.021596714930970002
3324,VRSK,0.005657117505852001
3325,VRSN,0.0
3326,VRTS,0.011988801246782001
3327,VRTU,0.0
3328,VRTV,0.0
3329,VRTX,0.0
3330,VSAT,0.0
3331,VSEC,0.009532557662113
3332,VSH,0.015952119306913003
3333,VSI,
3334,VSLR,
3335,VSM,
3336,VST,0.023316405719683003
3337,VSTM,0.0
3338,VSTO,0.0
3339,VTNR,0.0
3340,VTR,0.040167499619066
3341,VTVT,0.0
3342,VUZI,0.0
3343,VVI,0.002577984054914
3344,VVUS,
3345,VVV,0.018257483863677003
3346,VXRT,0.0
3347,VYGR,0.0
3348,VZ,0.08597376339329
3349,W,0.0
3350,WAAS,
3351,WAB,0.006474475407824001
3352,WABC,0.027052142817721003
3353,WAFD,0.029130235106413
3354,WAIR,
3355,WAL,0.011283506414827001
3356,WASH,0.043172606387097
3357,WAT,0.0
3358,WATT,0.0
3359,WBA,0.037475065814933005
3360,WBC,
3361,WBS,0.030354665834084003
3362,WBT,0.0
3363,WCC,0.0
3364,WCG,
3365,WD,0.015308701653445
3366,WDAY,0.0
3367,WDC,0.00725900116144
3368,WDFC,0.008496126332501
3369,WDR,0.03912179761203
3370,WEBK,
3371,WEC,0.03061584190002
3372,WELL,0.035150003450108006
3373,WEN,0.013970644841625001
3374,WERN,0.008246555457081
3375,WETF,0.02066887530925
3376,WEX,0.0
3377,WEYS,0.05202403674991601
3378,WFC,0.021224110386063002
3379,WGO,0.006399001323647
3380,WH,0.008791003076035
3381,WHD,0.011991215750411
3382,WHG,0.025249560020702003
3383,WHLM,0.0
3384,WHLR,0.0
3385,WHR,0.02455833415394
3386,WIFI,0.0
3387,WINA,0.004458700452120001
3388,WING,0.0034612357071820005
3389,WIRE,0.0011942345549910002
3390,WK,0.0
3391,WKHS,0.0
3392,WLDN,0.0
3393,WLFC,0.0
3394,WLH,
3395,WLK,0.012109827508558001
3396,WLL,0.0
3397,WLTW,0.012162028704021001
3398,WM,0.019390330973048
3399,WMB,0.0687263351805
3400,WMC,0.036256644315955
3401,WMGI,
3402,WMK,0.022092748636125002
3403,WMS,0.003553147776722
3404,WMT,0.015522245940042001
3405,WNC,0.018540729892047
3406,WNEB,0.026115973529810002
3407,WOR,0.015394849090564001
3408,WOW,0.0
3409,WPC,0.059672331591979
3410,WPG,0.163755458515283
3411,WPX,0.0
3412,WRB,0.006904676504988
3413,WRE,0.052808916432896
3414,WRI,0.035928540579323
3415,WRK,0.018066391369941003
3416,WRLD,0.0
3417,WRTC,0.0
3418,WSBC,0.040452126049921
3419,WSBF,0.027630576158032
3420,WSC,0.0
3421,WSFS,0.010432864104348
3422,WSM,0.015451643349706001
3423,WSO,0.028808341533194
3424,WSR,0.052152305706216005
3425,WST,0.0023431725935330002
3426,WSTG,0.033179191092515
3427,WSTL,0.0
3428,WTBA,0.037751051368232
3429,WTER,0.0
3430,WTFC,0.016580185267432
3431,WTI,0.0
3432,WTM,0.000819887183523
3433,WTR,
3434,WTRH,0.0
3435,WTS,0.0076987449095330006
3436,WTT,0.0
3437,WTTR,0.0
3438,WU,0.037087969502603006
3439,WVE,0.0
3440,WVFC,0.013073038783353001
3441,WVVI,0.0
3442,WW,0.0
3443,WWD,0.003502747399094
3444,WWE,0.010211587123369
3445,WWR,0.0
3446,WWW,0.011731639284629001
3447,WY,0.014518429750655001
3448,WYND,0.030408950072990003
3449,WYNN,0.008086689309396001
3450,WYY,0.0
3451,X,0.00223168169562
3452,XAN,0.063364056672918
3453,XBIT,0.0
3454,XEC,0.017345932531579
3455,XEL,0.027442835685009003
3456,XELA,0.0
3457,XELB,0.0
3458,XENT,0.0
3459,XERS,0.0
3460,XFOR,0.0
3461,XHR,0.015159868024281
3462,XLNX,0.008193140690134
3463,XLRN,0.0
3464,XNCR,0.0
3465,XOG,0.0
3466,XOM,0.064539803544647
3467,XOMA,0.0
3468,XON,
3469,XONE,0.0
3470,XPER,0.022797085193065003
3471,XPL,0.0
3472,XPO,0.0
3473,XRAY,0.007557268516108001
3474,XRX,0.041467124639587
3475,XSPA,0.0
3476,XTNT,0.0
3477,XXII,0.0
3478,XYL,0.013155832205211
3479,Y,0.0
3480,YELP,0.0
3481,YETI,0.0
3482,YEXT,0.0
3483,YMAB,0.0
3484,YORW,0.016853294865517
3485,YRCW,0.0
3486,YTEN,0.0
3487,YUM,0.018042616010419
3488,YUMA,
3489,Z,0.0
3490,ZAGG,0.0
3491,ZAYO,
3492,ZBH,0.006111561008261
3493,ZBRA,0.0
3494,ZDGE,0.0
3495,ZEN,0.0
3496,ZEUS,0.004905436487109001
3497,ZFGN,
3498,ZG,0.0
3499,ZGNX,0.0
3500,ZION,0.026000402723044002
3501,ZIOP,0.0
3502,ZIXI,0.0
3503,ZM,0.0
3504,ZN,
3505,ZNGA,0.0
3506,ZS,0.0
3507,ZSAN,0.0
3508,ZTS,0.0053076272155670005
3509,ZUMZ,0.0
3510,ZUO,0.0
3511,ZVO,0.0
3512,ZYNE,0.0
3513,ZYXI,0.0
3514,TRUE,0.0
